Professor,Publication Type,Venue,Title,Authors,Year
Seong Joon Oh,Paper,CoRR,"{ALP:} Data Augmentation using Lexicalized PCFGs for Few-Shot Text
Classification",Hazel Kim;Daecheol Woo;Seong Joon Oh;Jeong{-}Won Cha;Yo{-}Sub Han,2021
Seong Joon Oh,Paper,{IEEE} Trans. Pattern Anal. Mach. Intell.,Person Recognition in Personal Photo Collections,Seong Joon Oh;Rodrigo Benenson;Mario Fritz;Bernt Schiele,2020
Seong Joon Oh,Journal,"2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition,
{CVPR} Workshops 2020, Seattle, WA, USA, June 14-19, 2020",On Recognizing Texts of Arbitrary Shapes with 2D Self-Attention,Junyeop Lee;Sungrae Park;Jeonghun Baek;Seong Joon Oh;Seonghyeon Kim;Hwalsuk Lee,2020
Seong Joon Oh,Journal,"2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition,
{CVPR} 2020, Seattle, WA, USA, June 13-19, 2020",Evaluating Weakly Supervised Object Localization Methods Right,Junsuk Choe;Seong Joon Oh;Seungho Lee;Sanghyuk Chun;Zeynep Akata;Hyunjung Shim,2020
Seong Joon Oh,Journal,"Proceedings of the 37th International Conference on Machine Learning,
{ICML} 2020, 13-18 July 2020, Virtual Event",Learning De-biased Representations with Biased Representations,Hyojin Bahng;Sanghyuk Chun;Sangdoo Yun;Jaegul Choo;Seong Joon Oh,2020
Seong Joon Oh,Journal,"Proceedings of the 37th International Conference on Machine Learning,
{ICML} 2020, 13-18 July 2020, Virtual Event",Reliable Fidelity and Diversity Metrics for Generative Models,Muhammad Ferjad Naeem;Seong Joon Oh;Youngjung Uh;Yunjey Choi;Jaejun Yoo,2020
Seong Joon Oh,Paper,CoRR,Evaluating Weakly Supervised Object Localization Methods Right,Junsuk Choe;Seong Joon Oh;Seungho Lee;Sanghyuk Chun;Zeynep Akata;Hyunjung Shim,2020
Seong Joon Oh,Paper,CoRR,Reliable Fidelity and Diversity Metrics for Generative Models,Muhammad Ferjad Naeem;Seong Joon Oh;Youngjung Uh;Yunjey Choi;Jaejun Yoo,2020
Seong Joon Oh,Paper,CoRR,"An Empirical Evaluation on Robustness and Uncertainty of Regularization
Methods",Sanghyuk Chun;Seong Joon Oh;Sangdoo Yun;Dongyoon Han;Junsuk Choe;Youngjoon Yoo,2020
Seong Joon Oh,Paper,CoRR,Slowing Down the Weight Norm Increase in Momentum-based Optimizers,Byeongho Heo;Sanghyuk Chun;Seong Joon Oh;Dongyoon Han;Sangdoo Yun;Youngjung Uh;Jung{-}Woo Ha,2020
Seong Joon Oh,Paper,CoRR,"Evaluation for Weakly Supervised Object Localization: Protocol, Metrics,
and Datasets",Junsuk Choe;Seong Joon Oh;Sanghyuk Chun;Zeynep Akata;Hyunjung Shim,2020
Seong Joon Oh,Paper,CoRR,VideoMix: Rethinking Data Augmentation for Video Classification,Sangdoo Yun;Seong Joon Oh;Byeongho Heo;Dongyoon Han;Jinhyung Kim,2020
Seong Joon Oh,Journal,"2019 {IEEE/CVF} International Conference on Computer Vision, {ICCV}
2019, Seoul, Korea (South), October 27 - November 2, 2019","What Is Wrong With Scene Text Recognition Model Comparisons? Dataset
and Model Analysis",Jeonghun Baek;Geewook Kim;Junyeop Lee;Sungrae Park;Dongyoon Han;Sangdoo Yun;Seong Joon Oh;Hwalsuk Lee,2019
Seong Joon Oh,Journal,"2019 {IEEE/CVF} International Conference on Computer Vision, {ICCV}
2019, Seoul, Korea (South), October 27 - November 2, 2019","CutMix: Regularization Strategy to Train Strong Classifiers With Localizable
Features",Sangdoo Yun;Dongyoon Han;Sanghyuk Chun;Seong Joon Oh;Youngjoon Yoo;Junsuk Choe,2019
Seong Joon Oh,Journal,"7th International Conference on Learning Representations, {ICLR} 2019,
New Orleans, LA, USA, May 6-9, 2019",Modeling Uncertainty with Hedged Instance Embeddings,Seong Joon Oh;Kevin P. Murphy;Jiyan Pan;Joseph Roth;Florian Schroff;Andrew C. Gallagher,2019
Seong Joon Oh,Paper,CoRR,"What is wrong with scene text recognition model comparisons? dataset
and model analysis",Jeonghun Baek;Geewook Kim;Junyeop Lee;Sungrae Park;Dongyoon Han;Sangdoo Yun;Seong Joon Oh;Hwalsuk Lee,2019
Seong Joon Oh,Paper,CoRR,"CutMix: Regularization Strategy to Train Strong Classifiers with Localizable
Features",Sangdoo Yun;Dongyoon Han;Seong Joon Oh;Sanghyuk Chun;Junsuk Choe;Youngjoon Yoo,2019
Seong Joon Oh,Paper,CoRR,Learning De-biased Representations with Biased Representations,Hyojin Bahng;Sanghyuk Chun;Sangdoo Yun;Jaegul Choo;Seong Joon Oh,2019
Seong Joon Oh,Paper,CoRR,On Recognizing Texts of Arbitrary Shapes with 2D Self-Attention,Junyeop Lee;Sungrae Park;Jeonghun Baek;Seong Joon Oh;Seonghyeon Kim;Hwalsuk Lee,2019
Seong Joon Oh,Journal,"2018 {IEEE} Conference on Computer Vision and Pattern Recognition,
{CVPR} 2018, Salt Lake City, UT, USA, June 18-22, 2018",Natural and Effective Obfuscation by Head Inpainting,Qianru Sun;Liqian Ma;Seong Joon Oh;Luc Van Gool;Bernt Schiele;Mario Fritz,2018
Seong Joon Oh,Journal,"6th International Conference on Learning Representations, {ICLR} 2018,
Vancouver, BC, Canada, April 30 - May 3, 2018, Conference Track Proceedings",Towards Reverse-Engineering Black-Box Neural Networks,Seong Joon Oh;Max Augustin;Mario Fritz;Bernt Schiele,2018
Seong Joon Oh,Paper,CoRR,Understanding and Controlling User Linkability in Decentralized Learning,Tribhuvanesh Orekondy;Seong Joon Oh;Bernt Schiele;Mario Fritz,2018
Seong Joon Oh,Paper,CoRR,Sequential Attacks on Agents for Long-Term Adversarial Goals,Edgar Tretschk;Seong Joon Oh;Mario Fritz,2018
Seong Joon Oh,Paper,CoRR,Modeling Uncertainty with Hedged Instance Embedding,Seong Joon Oh;Kevin Murphy;Jiyan Pan;Joseph Roth;Florian Schroff;Andrew C. Gallagher,2018
Seong Joon Oh,Journal,"2017 {IEEE} Conference on Computer Vision and Pattern Recognition,
{CVPR} 2017, Honolulu, HI, USA, July 21-26, 2017",Generating Descriptions with Grounded and Co-referenced People,Anna Rohrbach;Marcus Rohrbach;Siyu Tang;Seong Joon Oh;Bernt Schiele,2017
Seong Joon Oh,Journal,"2017 {IEEE} Conference on Computer Vision and Pattern Recognition,
{CVPR} 2017, Honolulu, HI, USA, July 21-26, 2017",Exploiting Saliency for Object Segmentation from Image Level Labels,Seong Joon Oh;Rodrigo Benenson;Anna Khoreva;Zeynep Akata;Mario Fritz;Bernt Schiele,2017
Seong Joon Oh,Journal,"{IEEE} International Conference on Computer Vision, {ICCV} 2017, Venice,
Italy, October 22-29, 2017","Adversarial Image Perturbation for Privacy Protection {A} Game Theory
Perspective",Seong Joon Oh;Mario Fritz;Bernt Schiele,2017
Seong Joon Oh,Paper,CoRR,Exploiting saliency for object segmentation from image level labels,Seong Joon Oh;Rodrigo Benenson;Anna Khoreva;Zeynep Akata;Mario Fritz;Bernt Schiele,2017
Seong Joon Oh,Paper,CoRR,"Adversarial Image Perturbation for Privacy Protection - {A} Game Theory
Perspective",Seong Joon Oh;Mario Fritz;Bernt Schiele,2017
Seong Joon Oh,Paper,CoRR,Generating Descriptions with Grounded and Co-Referenced People,Anna Rohrbach;Marcus Rohrbach;Siyu Tang;Seong Joon Oh;Bernt Schiele,2017
Seong Joon Oh,Paper,CoRR,Person Recognition in Social Media Photos,Seong Joon Oh;Rodrigo Benenson;Mario Fritz;Bernt Schiele,2017
Seong Joon Oh,Paper,CoRR,Whitening Black-Box Neural Networks,Seong Joon Oh;Max Augustin;Bernt Schiele;Mario Fritz,2017
Seong Joon Oh,Paper,CoRR,Natural and Effective Obfuscation by Head Inpainting,Qianru Sun;Liqian Ma;Seong Joon Oh;Luc Van Gool;Bernt Schiele;Mario Fritz,2017
Seong Joon Oh,Journal,"Computer Vision - {ECCV} 2016 - 14th European Conference, Amsterdam,
The Netherlands, October 11-14, 2016, Proceedings, Part {III}",Faceless Person Recognition: Privacy Implications in Social Media,Seong Joon Oh;Rodrigo Benenson;Mario Fritz;Bernt Schiele,2016
Seong Joon Oh,Journal,"Proceedings of the 14th Annual International Conference on Mobile
Systems, Applications, and Services Companion, Singapore, Singapore,
June 25-30, 2016",Demo: I-Pic: {A} Platform for Privacy-Compliant Image Capture,Paarijaat Aditya;Rijurekha Sen;Peter Druschel;Seong Joon Oh;Rodrigo Benenson;Mario Fritz;Bernt Schiele;Bobby Bhattacharjee;Tong Tong Wu,2016
Seong Joon Oh,Journal,"Proceedings of the 14th Annual International Conference on Mobile
Systems, Applications, and Services, MobiSys 2016, Singapore, June
26-30, 2016",I-Pic: {A} Platform for Privacy-Compliant Image Capture,Paarijaat Aditya;Rijurekha Sen;Peter Druschel;Seong Joon Oh;Rodrigo Benenson;Mario Fritz;Bernt Schiele;Bobby Bhattacharjee;Tong Tong Wu,2016
Seong Joon Oh,Paper,CoRR,Faceless Person Recognition; Privacy Implications in Social Media,Seong Joon Oh;Rodrigo Benenson;Mario Fritz;Bernt Schiele,2016
Seong Joon Oh,Journal,"2015 {IEEE} International Conference on Computer Vision, {ICCV} 2015,
Santiago, Chile, December 7-13, 2015",Person Recognition in Personal Photo Collections,Seong Joon Oh;Rodrigo Benenson;Mario Fritz;Bernt Schiele,2015
Seong Joon Oh,Paper,CoRR,Person Recognition in Personal Photo Collections,Seong Joon Oh;Rodrigo Benenson;Mario Fritz;Bernt Schiele,2015
Setareh Maghsudi,Paper,{IEEE} Trans. Green Commun. Netw.,"Distributed Task Management in Fog Computing: {A} Socially Concave
Bandit Game",Xiaotong Cheng;Setareh Maghsudi,2023
Setareh Maghsudi,Paper,{IEEE} Trans. Mob. Comput.,"Distributed Cooperation Under Uncertainty in Drone-Based Wireless
Networks: {A} Bayesian Coalitional Game",Vandana Mittal;Setareh Maghsudi;Ekram Hossain,2023
Setareh Maghsudi,Paper,{IEEE} Trans. Serv. Comput.,Data-Driven Online Recommender Systems With Costly Information Acquisition,Onur Atan;Saeed Ghoorchian;Setareh Maghsudi;Mihaela van der Schaar,2023
Setareh Maghsudi,Paper,{IEEE} Trans. Veh. Technol.,"Deep Learning and Image Super-Resolution-Guided Beam and Power Allocation
for mmWave Networks",Yuwen Cao;Tomoaki Ohtsuki;Setareh Maghsudi;Tony Q. S. Quek,2023
Setareh Maghsudi,Paper,{IEEE} Wirel. Commun. Lett.,"Piecewise-Stationary Multi-Objective Multi-Armed Bandit With Application
to Joint Communications and Sensing",Amir Rezaei Balef;Setareh Maghsudi,2023
Setareh Maghsudi,Journal,"{ECAI} 2023 - 26th European Conference on Artificial Intelligence,
September 30 - October 4, 2023, Krak{\'{o}}w, Poland - Including 12th
Conference on Prestigious Applications of Intelligent Systems {(PAIS}
2023)",Cooperative Thresholded Lasso for Sparse Linear Bandit,Xiaotong Cheng;Setareh Maghsudi,2023
Setareh Maghsudi,Journal,"{ECAI} 2023 - 26th European Conference on Artificial Intelligence,
September 30 - October 4, 2023, Krak{\'{o}}w, Poland - Including 12th
Conference on Prestigious Applications of Intelligent Systems {(PAIS}
2023)","Piecewise-Stationary Combinatorial Semi-Bandit with Causally Related
Rewards",Steven Bilaj;Amir Rezaei Balef;Setareh Maghsudi,2023
Setareh Maghsudi,Journal,"31st European Signal Processing Conference, {EUSIPCO} 2023, Helsinki,
Finland, September 4-8, 2023","Collaborative Regret Minimization for Piecewise-Stationary Multi-Armed
Bandit",Xiaotong Cheng;Setareh Maghsudi,2023
Setareh Maghsudi,Journal,"Proceedings of the 2023 {ACM} Conference on Fairness, Accountability,
and Transparency, FAccT 2023, Chicago, IL, USA, June 12-15, 2023",Robustness Implies Fairness in Causal Algorithmic Recourse,"Ahmad{-}Reza Ehyaei;Amir{-}Hossein Karimi;Bernhard Sch{\""{o}}lkopf;Setareh Maghsudi",2023
Setareh Maghsudi,Journal,"{IEEE} International Conference on Acoustics, Speech and Signal Processing
{ICASSP} 2023, Rhodes Island, Greece, June 4-10, 2023","A Bandit Online Convex Optimization Approach To Distributed Energy
Management In Networked Systems",Ioannis Tsetis;Xiaotong Cheng;Setareh Maghsudi,2023
Setareh Maghsudi,Journal,"International Conference on Machine Learning, {ICML} 2023, 23-29 July
2023, Honolulu, Hawaii, {USA}",Multi-Agent Learning from Learners,Mine Melodi Caliskan;Francesco Chini;Setareh Maghsudi,2023
Setareh Maghsudi,Journal,"International Conference on Machine Learning, {ICML} 2023, 23-29 July
2023, Honolulu, Hawaii, {USA}",Parallel Online Clustering of Bandits via Hedonic Game,Xiaotong Cheng;Cheng Pan;Setareh Maghsudi,2023
Setareh Maghsudi,Journal,"Proceedings of the 17th International Workshop on Neural-Symbolic
Learning and Reasoning, La Certosa di Pontignano, Siena, Italy, July
3-5, 2023","Towards Explainable Decision Making with Neural Program Synthesis
and Library Learning",Manuel Eberhardinger;Johannes Maucher;Setareh Maghsudi,2023
Setareh Maghsudi,Journal,"Machine Learning and Knowledge Discovery in Databases: Research Track
- European Conference, {ECML} {PKDD} 2023, Turin, Italy, September
18-22, 2023, Proceedings, Part {IV}","Eigensubspace of Temporal-Difference Dynamics and How It Improves
Value Approximation in Reinforcement Learning",Qiang He;Tianyi Zhou;Meng Fang;Setareh Maghsudi,2023
Setareh Maghsudi,Paper,CoRR,Robustness Implies Fairness in Causal Algorithmic Recourse,"Ahmad{-}Reza Ehyaei;Amir{-}Hossein Karimi;Bernhard Sch{\""{o}}lkopf;Setareh Maghsudi",2023
Setareh Maghsudi,Paper,CoRR,"Piecewise-Stationary Multi-Objective Multi-Armed Bandit with Application
to Joint Communications and Sensing",Amir Rezaei Balef;Setareh Maghsudi,2023
Setareh Maghsudi,Paper,CoRR,"Deep Learning and Image Super-Resolution-Guided Beam and Power Allocation
for mmWave Networks",Yuwen Cao;Tomoaki Ohtsuki;Setareh Maghsudi;Tony Q. S. Quek,2023
Setareh Maghsudi,Paper,CoRR,Cooperative Thresholded Lasso for Sparse Linear Bandit,Haniyeh Barghi;Xiaotong Cheng;Setareh Maghsudi,2023
Setareh Maghsudi,Paper,CoRR,"Distributed Consensus Algorithm for Decision-Making in Multi-agent
Multi-armed Bandit",Xiaotong Cheng;Setareh Maghsudi,2023
Setareh Maghsudi,Paper,CoRR,"Eigensubspace of Temporal-Difference Dynamics and How It Improves
Value Approximation in Reinforcement Learning",Qiang He;Tianyi Zhou;Meng Fang;Setareh Maghsudi,2023
Setareh Maghsudi,Paper,CoRR,"Non-stationary Delayed Combinatorial Semi-Bandit with Causally Related
Rewards",Saeed Ghoorchian;Setareh Maghsudi,2023
Setareh Maghsudi,Paper,CoRR,Online Learning with Costly Features in Non-stationary Environments,Saeed Ghoorchian;Evgenii Kortukov;Setareh Maghsudi,2023
Setareh Maghsudi,Paper,CoRR,"Piecewise-Stationary Combinatorial Semi-Bandit with Causally Related
Rewards",Behzad Nourani{-}Koliji;Steven Bilaj;Amir Rezaei Balef;Setareh Maghsudi,2023
Setareh Maghsudi,Paper,CoRR,"Federated Learning in UAV-Enhanced Networks: Joint Coverage and Convergence
Time Optimization",Mariam Yahya;Setareh Maghsudi;Slawomir Stanczak,2023
Setareh Maghsudi,Paper,CoRR,"Learning of Generalizable and Interpretable Knowledge in Grid-Based
Reinforcement Learning Environments",Manuel Eberhardinger;Johannes Maucher;Setareh Maghsudi,2023
Setareh Maghsudi,Paper,Comput. Commun. Rev.,Roadmap for edge {AI:} a Dagstuhl perspective,"Aaron Yi Ding;Ella Peltonen;Tobias Meuser;Atakan Aral;Christian Becker;Schahram Dustdar;Thomas Hiessl;Dieter Kranzlm{\""{u}}ller;Madhusanka Liyanage;Setareh Maghsudi;Nitinder Mohan;J{\""{o}}rg Ott;Jan S. Rellermeyer;Stefan Schulte;Henning Schulzrinne;G{\""{u}}rkan Solmaz;Sasu Tarkoma;Blesson Varghese;Lars C. Wolf",2022
Setareh Maghsudi,Paper,{IEEE} Trans. Cogn. Commun. Netw.,"Distributed Beamforming Techniques for Cell-Free Wireless Networks
Using Deep Reinforcement Learning",Firas Fredj;Yasser F. Al{-}Eryani;Setareh Maghsudi;Mohamed Akrout;Ekram Hossain,2022
Setareh Maghsudi,Paper,{IEEE} Trans. Mob. Comput.,"Computation Offloading in Heterogeneous Vehicular Edge Networks: On-Line
and Off-Policy Bandit Solutions",Arash Bozorgchenani;Setareh Maghsudi;Daniele Tarchi;Ekram Hossain,2022
Setareh Maghsudi,Journal,"Proceedings of the Thirty-First International Joint Conference on
Artificial Intelligence, {IJCAI} 2022, Vienna, Austria, 23-29 July
2022",Linear Combinatorial Semi-Bandit with Causally Related Rewards,Behzad Nourani{-}Koliji;Saeed Ghoorchian;Setareh Maghsudi,2022
Setareh Maghsudi,Journal,"{IEEE} Information Theory Workshop, {ITW} 2022, Mumbai, India, November
1-9, 2022",A Learning-Based Approach to Approximate Coded Computation,Navneet Agrawal;Yuqin Qiu;Matthias Frey;Igor Bjelakovic;Setareh Maghsudi;Slawomir Stanczak;Jingge Zhu,2022
Setareh Maghsudi,Journal,"Joint Proceedings of Workshops, Tutorials and Doctoral Consortium
co-located with the 45rd German Conference on Artificial Intelligence
{(KI} 2022), Virtual Event, Trier, Germany, September 19-20, 2022","Imitation Learning of Logical Program Policies for Multi-Agent Reinforcement
Learning",Manuel Eberhardinger;Johannes Maucher;Setareh Maghsudi,2022
Setareh Maghsudi,Journal,"Machine Learning and Knowledge Discovery in Databases - European Conference,
{ECML} {PKDD} 2022, Grenoble, France, September 19-23, 2022, Proceedings,
Part {IV}",Hypothesis Transfer in Bandits by Weighted Models,Steven Bilaj;Sofien Dhouib;Setareh Maghsudi,2022
Setareh Maghsudi,Journal,"23rd {IEEE} International Workshop on Signal Processing Advances in
Wireless Communication, {SPAWC} 2022, Oulu, Finland, July 4-6, 2022","Distributed Task Management in the Heterogeneous Fog: {A} Socially
Concave Bandit Game",Xiaotong Cheng;Setareh Maghsudi,2022
Setareh Maghsudi,Journal,"{IEEE} Wireless Communications and Networking Conference, {WCNC} 2022,
Austin, TX, USA, April 10-13, 2022","Joint Coverage and Resource Allocation for Federated Learning in UAV-Enabled
Networks",Mariam Yahya;Setareh Maghsudi,2022
Setareh Maghsudi,Paper,CoRR,Bayesian Linear Bandits for Large-Scale Recommender Systems,Saeed Ghoorchian;Setareh Maghsudi,2022
Setareh Maghsudi,Paper,CoRR,"Connecting sufficient conditions for domain adaptation: source-guided
uncertainty, relaxed divergences and discrepancy localization",Sofien Dhouib;Setareh Maghsudi,2022
Setareh Maghsudi,Paper,CoRR,"Distributed Task Management in the Heterogeneous Fog: {A} Socially
Concave Bandit Game",Xiaotong Cheng;Setareh Maghsudi,2022
Setareh Maghsudi,Paper,CoRR,A Learning-Based Approach to Approximate Coded Computation,Navneet Agrawal;Yuqin Qiu;Matthias Frey;Igor Bjelakovic;Setareh Maghsudi;Slawomir Stanczak;Jingge Zhu,2022
